iteration,scaler,n_features,features,n_clusters,silhouette,calinski_harabasz,davies_bouldin
138,Robust,8,"['sector_ma_ratio_spread', 'glob_eq_vol_skew', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend']",3,0.3536144495010376,1187.764892578125,1.1821406138862336
12,Robust,9,"['commod_momentum_slope', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'sector_momentum_dispersion']",3,0.353534460067749,1380.631591796875,1.0319371384752343
71,Robust,10,"['commod_momentum_slope', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'sector_ma_ratio_spread', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'commod_trend_strength']",4,0.35326817631721497,1158.5052490234375,1.0566363742051452
44,Standard,5,"['glob_eq_vol_skew', 'sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'glob_eq_rsi_mean']",4,0.3529468774795532,1507.3094482421875,1.2737147915803408
167,Standard,9,"['eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend']",4,0.3529072105884552,1461.3016357421875,0.9610182497648987
65,Standard,5,"['commod_momentum_slope', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew']",4,0.3527836203575134,1059.191650390625,1.1186161332465945
193,Robust,5,"['usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean']",4,0.3524015247821808,1340.3402099609375,1.0471629316342834
39,Robust,5,"['glob_eq_rsi_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'commod_trend_strength', 'eq_idx_macd_diff_mean']",3,0.3523745834827423,1371.3011474609375,1.1925479896445337
92,Robust,7,"['eq_idx_ret5d_mean', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'glob_eq_vol_skew']",3,0.35235822200775146,1119.6607666015625,1.215913348163491
130,Standard,7,"['macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'eq_idx_macd_diff_mean', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std']",4,0.35227566957473755,1225.2158203125,1.0611072154164227
77,Standard,5,"['usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std']",3,0.352225124835968,1526.2855224609375,1.1710947386428214
125,Robust,6,"['commod_momentum_slope', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_trend_strength', 'sector_ma_ratio_spread']",4,0.3522230386734009,1252.289306640625,1.0904028358885114
140,Robust,10,"['eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy']",3,0.3522033989429474,1241.0430908203125,0.9960410509335244
160,Standard,6,"['eq_idx_ret5d_mean', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",3,0.3521915376186371,1242.2850341796875,1.031759346755102
113,Standard,7,"['glob_eq_vol_skew', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",4,0.3520350754261017,1332.724609375,1.0667751883429246
21,Robust,9,"['rsi_diff_qqq_spy', 'commod_trend_strength', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_ma_ratio_spread']",4,0.35199350118637085,1295.4298095703125,1.0442335782884988
188,Standard,8,"['commod_momentum_slope', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'commod_trend_strength']",4,0.35124772787094116,1817.6077880859375,1.094534494211885
91,Robust,6,"['sector_momentum_dispersion', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread']",3,0.3512420058250427,1267.22216796875,1.2002590912856685
30,Robust,8,"['sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread']",4,0.3504979610443115,1349.3333740234375,1.0983776453869005
41,Standard,7,"['rsi_diff_qqq_spy', 'commod_momentum_slope', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",4,0.3500843644142151,1134.76513671875,0.972142431363844
192,Robust,5,"['glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean']",4,0.3499751389026642,1167.53857421875,0.9982901716967612
160,Robust,6,"['eq_idx_ret5d_mean', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",3,0.3499399423599243,1253.595703125,1.1086008259155689
1,Robust,5,"['macd_diff_lqd_spy', 'commod_trend_strength', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy']",4,0.34988072514533997,1423.99951171875,1.0070609567610438
70,Standard,10,"['sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",4,0.3497547209262848,1078.0888671875,1.0905548456549643
4,Robust,8,"['usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'sector_ma_ratio_spread']",3,0.3496507704257965,1162.6234130859375,1.1564853150713712
85,Standard,5,"['glob_eq_rsi_mean', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend']",4,0.3494732677936554,1560.5643310546875,1.054503106750835
198,Robust,8,"['glob_eq_vol_skew', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'glob_eq_rsi_mean', 'commod_momentum_slope', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy']",4,0.3493253290653229,1241.443359375,1.0223469840388073
139,Robust,7,"['usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread', 'commod_trend_strength', 'macd_diff_lqd_spy']",3,0.34927788376808167,1251.3115234375,1.095742077788776
135,Robust,8,"['commod_trend_strength', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'sector_ma_ratio_spread', 'commod_momentum_slope', 'macd_diff_lqd_spy']",4,0.3492259681224823,1427.276123046875,1.2015685123202484
50,Robust,8,"['macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_momentum_slope']",3,0.3491933047771454,1458.494873046875,1.253719965320473
129,Standard,8,"['macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'sector_momentum_dispersion', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'rsi_diff_qqq_spy']",3,0.34912753105163574,1270.9439697265625,1.211871465021933
36,Robust,10,"['glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'commod_trend_strength']",4,0.34911999106407166,1050.4222412109375,1.00332538745023
20,Robust,5,"['sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'macd_diff_lqd_spy']",4,0.34890657663345337,1182.464111328125,1.178695072248372
134,Standard,10,"['commod_momentum_slope', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'commod_trend_strength', 'glob_eq_vol_skew', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",4,0.3483200967311859,1264.6058349609375,1.1216718689388785
199,Robust,7,"['glob_eq_vol_skew', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'commod_trend_strength']",3,0.34820401668548584,1254.9404296875,0.9810711679870927
88,Standard,7,"['commod_momentum_slope', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std']",3,0.3477289080619812,1332.430419921875,1.141698035419334
108,Robust,5,"['sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope']",3,0.3476346433162689,1238.56103515625,1.1461544222436537
159,Robust,7,"['sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'commod_trend_strength', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'sector_ma_ratio_spread']",4,0.34715136885643005,1295.0789794921875,1.1220210079621986
47,Standard,8,"['rsi_diff_qqq_spy', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'commod_trend_strength']",4,0.34683001041412354,1409.5845947265625,1.1402785059388512
176,Robust,6,"['commod_trend_strength', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean']",3,0.34678664803504944,1141.5263671875,1.0875096488759979
99,Robust,7,"['glob_eq_ret20d_std', 'commod_momentum_slope', 'commod_trend_strength', 'macd_diff_lqd_spy', 'usd_vs_fxe_fxy_trend', 'glob_eq_rsi_mean', 'sector_momentum_dispersion']",4,0.3467492461204529,1347.900634765625,0.8830184548443833
160,Robust,6,"['eq_idx_ret5d_mean', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",4,0.3465188145637512,1102.4205322265625,1.210036657021298
107,Robust,9,"['rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend']",3,0.3464702069759369,1259.3447265625,1.1274821584289378
23,Standard,7,"['sector_ma_ratio_spread', 'glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean']",4,0.34630879759788513,1338.2322998046875,1.1556913973517124
92,Robust,7,"['eq_idx_ret5d_mean', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'glob_eq_vol_skew']",4,0.3461710810661316,978.1875610351562,1.041611298000822
14,Robust,7,"['glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'commod_trend_strength', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend']",3,0.34616297483444214,1200.5670166015625,1.0811855565651907
29,Robust,10,"['rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy']",4,0.34614574909210205,1154.290771484375,1.072673473766498
176,Standard,6,"['commod_trend_strength', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean']",4,0.34611776471138,1358.9327392578125,1.228155557675819
6,Robust,5,"['glob_eq_vol_skew', 'commod_trend_strength', 'glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy']",4,0.3460943400859833,1208.3060302734375,1.0125144604690286
97,Robust,9,"['usd_vs_fxe_fxy_trend', 'glob_eq_rsi_mean', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'commod_trend_strength']",3,0.3456488847732544,1225.602294921875,1.058469469319495
103,Robust,6,"['eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'rsi_diff_qqq_spy']",3,0.34563350677490234,1209.34375,1.1567652392370396
193,Robust,5,"['usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean']",3,0.34526321291923523,1358.9967041015625,1.0304713865518271
132,Robust,10,"['commod_momentum_slope', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'commod_trend_strength', 'glob_eq_vol_skew', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy', 'glob_eq_rsi_mean']",3,0.3452155292034149,1157.5499267578125,1.090317460096545
183,Standard,6,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'commod_momentum_slope']",4,0.3451704680919647,1240.2835693359375,0.9173752502759909
61,Standard,7,"['eq_idx_macd_diff_mean', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'commod_trend_strength', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend']",3,0.3451169431209564,1548.69287109375,1.125973959658691
11,Robust,7,"['usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'sector_momentum_dispersion']",3,0.34503650665283203,1237.401123046875,1.1545104754989444
137,Standard,9,"['sector_momentum_dispersion', 'glob_eq_rsi_mean', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean']",4,0.3444519639015198,1107.44677734375,1.1400612218603567
5,Standard,10,"['rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'commod_trend_strength', 'macd_diff_lqd_spy', 'sector_momentum_dispersion']",4,0.34417110681533813,1265.0621337890625,1.0070196665995614
87,Standard,8,"['glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'commod_trend_strength', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean']",4,0.34412968158721924,1136.5570068359375,0.9586509637548581
185,Standard,10,"['glob_eq_rsi_mean', 'glob_eq_vol_skew', 'commod_trend_strength', 'rsi_diff_qqq_spy', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean']",4,0.34405437111854553,1582.12744140625,1.0970651165014327
140,Standard,10,"['eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'glob_eq_ret20d_std', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy']",4,0.3439350426197052,1369.7525634765625,0.9808257470134749
2,Robust,5,"['macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'glob_eq_rsi_mean']",4,0.3435100018978119,1445.6435546875,1.0522313939260486
72,Robust,6,"['glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'eq_idx_ret5d_mean', 'sector_momentum_dispersion']",3,0.3434573709964752,1297.60302734375,0.9953971813195125
20,Robust,5,"['sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'macd_diff_lqd_spy']",3,0.3428613543510437,1293.9583740234375,1.3241962206408242
174,Standard,10,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread']",4,0.3425735533237457,1284.5841064453125,0.9743333119329517
37,Standard,8,"['commod_momentum_slope', 'rsi_diff_qqq_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_macd_diff_mean', 'glob_eq_ret20d_std', 'sector_ma_ratio_spread', 'commod_trend_strength']",4,0.3424866497516632,1407.910888671875,0.967087179458491
142,Robust,9,"['eq_idx_macd_diff_mean', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'glob_eq_vol_skew']",4,0.3424486517906189,1088.0966796875,1.231135680065878
67,Robust,10,"['macd_diff_lqd_spy', 'rsi_diff_qqq_spy', 'commod_momentum_slope', 'eq_idx_ret5d_mean', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'glob_eq_vol_skew', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'glob_eq_rsi_mean']",3,0.34234359860420227,1010.5275268554688,1.160512669951872
114,Standard,7,"['glob_eq_vol_skew', 'eq_idx_macd_diff_mean', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'commod_trend_strength', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy']",4,0.3421002924442291,1740.932861328125,1.2305136909380157
29,Standard,10,"['rsi_diff_qqq_spy', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'sector_momentum_dispersion', 'sector_ma_ratio_spread', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy']",3,0.34209272265434265,1405.6229248046875,1.12085650905024
188,Robust,8,"['commod_momentum_slope', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'sector_ma_ratio_spread', 'rsi_diff_qqq_spy', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'commod_trend_strength']",4,0.3414415419101715,1149.7752685546875,1.045763392522372
76,Robust,6,"['eq_idx_macd_diff_mean', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'commod_trend_strength', 'rsi_diff_qqq_spy', 'glob_eq_rsi_mean']",3,0.3402429521083832,961.3856201171875,1.0145593456001814
113,Robust,7,"['glob_eq_vol_skew', 'glob_eq_ret20d_std', 'commod_momentum_slope', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'eq_idx_ret5d_mean']",4,0.3401985764503479,1209.0714111328125,1.256278361422471
181,Standard,6,"['commod_momentum_slope', 'glob_eq_rsi_mean', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'rsi_diff_qqq_spy', 'sector_ma_ratio_spread']",4,0.33976542949676514,1463.19775390625,1.1308784337226536
108,Robust,5,"['sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'glob_eq_vol_skew', 'usd_vs_fxe_fxy_trend', 'commod_momentum_slope']",4,0.3397548198699951,1353.457763671875,1.0207247732427716
102,Standard,9,"['usd_vs_fxe_fxy_trend', 'commod_momentum_slope', 'sector_momentum_dispersion', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean', 'rsi_diff_qqq_spy', 'eq_idx_macd_diff_mean', 'commod_trend_strength', 'sector_ma_ratio_spread']",4,0.33970388770103455,1407.6402587890625,1.1951333797147414
165,Robust,9,"['glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'commod_trend_strength', 'usd_vs_fxe_fxy_trend', 'rsi_diff_qqq_spy', 'sector_momentum_dispersion', 'glob_eq_rsi_mean']",4,0.3395386338233948,1182.7161865234375,1.140275648856978
174,Standard,10,"['rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread']",3,0.3393332064151764,1230.5137939453125,1.0871209129066766
123,Robust,5,"['sector_momentum_dispersion', 'commod_momentum_slope', 'eq_idx_macd_diff_mean', 'macd_diff_lqd_spy', 'eq_idx_ret5d_mean']",4,0.3393189013004303,1860.8946533203125,1.2714416605719578
109,Robust,8,"['sector_ma_ratio_spread', 'commod_momentum_slope', 'sector_momentum_dispersion', 'commod_trend_strength', 'eq_idx_ret5d_mean', 'glob_eq_ret20d_std', 'usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy']",4,0.3390016257762909,1569.572021484375,1.0319535478267452
63,Standard,7,"['macd_diff_lqd_spy', 'glob_eq_ret20d_std', 'eq_idx_macd_diff_mean', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'commod_trend_strength', 'glob_eq_rsi_mean']",4,0.3387662470340729,1043.003173828125,1.0785002728088124
52,Robust,7,"['eq_idx_ret5d_mean', 'commod_trend_strength', 'glob_eq_rsi_mean', 'macd_diff_lqd_spy', 'sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'sector_momentum_dispersion']",4,0.3381654918193817,1211.629638671875,1.083676846068843
115,Robust,7,"['eq_idx_ret5d_mean', 'commod_momentum_slope', 'usd_vs_fxe_fxy_trend', 'sector_ma_ratio_spread', 'sector_momentum_dispersion', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std']",4,0.337615042924881,1598.9771728515625,1.1680018388284883
95,Standard,5,"['sector_momentum_dispersion', 'macd_diff_lqd_spy', 'glob_eq_vol_skew', 'glob_eq_rsi_mean', 'commod_momentum_slope']",3,0.33751222491264343,1112.431640625,1.1657926076268599
15,Robust,7,"['rsi_diff_qqq_spy', 'commod_momentum_slope', 'commod_trend_strength', 'eq_idx_macd_diff_mean', 'sector_ma_ratio_spread', 'usd_vs_fxe_fxy_trend', 'macd_diff_lqd_spy']",4,0.3371594250202179,1401.4998779296875,0.9635237996097192
33,Robust,8,"['eq_idx_macd_diff_mean', 'glob_eq_rsi_mean', 'glob_eq_vol_skew', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy', 'rsi_diff_qqq_spy', 'glob_eq_ret20d_std', 'commod_trend_strength']",3,0.3370653986930847,1021.9852294921875,1.0915219370142326
68,Standard,6,"['rsi_diff_qqq_spy', 'commod_momentum_slope', 'commod_trend_strength', 'sector_ma_ratio_spread', 'eq_idx_ret5d_mean', 'macd_diff_lqd_spy']",4,0.33705246448516846,1472.697998046875,1.2191171363743787
70,Standard,10,"['sector_ma_ratio_spread', 'glob_eq_ret20d_std', 'rsi_diff_qqq_spy', 'eq_idx_ret5d_mean', 'commod_momentum_slope', 'glob_eq_rsi_mean', 'usd_vs_fxe_fxy_trend', 'sector_momentum_dispersion', 'glob_eq_vol_skew', 'macd_diff_lqd_spy']",3,0.33691757917404175,1143.4613037109375,1.0961788931123133
62,Robust,8,"['sector_ma_ratio_spread', 'macd_diff_lqd_spy', 'eq_idx_macd_diff_mean', 'usd_vs_fxe_fxy_trend', 'glob_eq_ret20d_std', 'commod_trend_strength', 'glob_eq_rsi_mean', 'eq_idx_ret5d_mean']",3,0.33683648705482483,1207.369873046875,1.0501775557003254
