scaler,method,k,n_components,n_neighbors,min_dist,metric,min_cluster_size,min_samples,selection_method,bic,aic,silhouette,calinski_harabasz,davies_bouldin
MinMax,HDBSCAN,3,5,30,0.1,euclidean,10,20,eom,,,0.26945143938064575,322.1064453125,0.7703084200517342
MinMax,HDBSCAN,33,5,30,0.1,euclidean,10,20,leaf,,,0.6455000638961792,1950.9061279296875,0.4894061828818988
MinMax,HDBSCAN,5,5,30,0.1,euclidean,30,15,eom,,,0.3292776346206665,360.6910095214844,0.6893049103518851
MinMax,HDBSCAN,21,5,30,0.1,euclidean,30,15,leaf,,,0.5685774087905884,1612.125,0.650835814904138
MinMax,HDBSCAN,5,5,30,0.1,euclidean,30,20,eom,,,0.32927876710891724,357.6753234863281,0.6884418501496474
MinMax,HDBSCAN,21,5,30,0.1,euclidean,30,20,leaf,,,0.6087818741798401,1829.5657958984375,0.5629543856281976
MinMax,HDBSCAN,40,5,30,0.2,correlation,10,15,eom,,,0.5008513331413269,802.9344482421875,0.76157837259916
MinMax,HDBSCAN,42,5,30,0.2,correlation,10,15,leaf,,,0.5268692374229431,799.8172607421875,0.7691991694229892
MinMax,HDBSCAN,23,5,30,0.2,correlation,10,20,eom,,,0.45308881998062134,820.3128662109375,0.7925699123792945
MinMax,HDBSCAN,25,5,30,0.2,correlation,10,20,leaf,,,0.5251986980438232,954.6661376953125,0.7487080751979173
MinMax,HDBSCAN,5,5,30,0.2,correlation,30,15,eom,,,0.3276853859424591,263.92547607421875,0.6293549483747094
MinMax,HDBSCAN,16,5,30,0.2,correlation,30,15,leaf,,,0.40581655502319336,970.2871704101562,0.9389381077060257
MinMax,HDBSCAN,8,5,30,0.2,correlation,30,20,eom,,,0.2083466649055481,259.19879150390625,0.7046417177108123
MinMax,HDBSCAN,14,5,30,0.2,correlation,30,20,leaf,,,0.40905192494392395,1014.9395141601562,0.8168691971203156
MinMax,HDBSCAN,2,5,30,0.2,euclidean,10,15,eom,,,0.17323295772075653,65.63204956054688,0.790285891991664
MinMax,HDBSCAN,45,5,30,0.2,euclidean,10,15,leaf,,,0.6386555433273315,1439.0694580078125,0.493808110307944
MinMax,HDBSCAN,3,5,30,0.2,euclidean,10,20,eom,,,0.20178185403347015,253.31967163085938,0.9042072927823405
MinMax,HDBSCAN,32,5,30,0.2,euclidean,10,20,leaf,,,0.6560325622558594,1436.9625244140625,0.47511194077524554
MinMax,HDBSCAN,2,5,30,0.2,euclidean,30,15,eom,,,0.17323295772075653,65.63204956054688,0.790285891991664
MinMax,HDBSCAN,18,5,30,0.2,euclidean,30,15,leaf,,,0.49484890699386597,805.4363403320312,0.6947332329981633
MinMax,HDBSCAN,3,5,30,0.2,euclidean,30,20,eom,,,0.20178185403347015,253.31967163085938,0.9042072927823405
MinMax,HDBSCAN,16,5,30,0.2,euclidean,30,20,leaf,,,0.4841293692588806,770.074951171875,0.7410590747460775
MinMax,HDBSCAN,62,8,8,0.01,correlation,10,15,eom,,,0.6860045194625854,3046.83154296875,0.4120980583106138
MinMax,HDBSCAN,68,8,8,0.01,correlation,10,15,leaf,,,0.7178592085838318,4311.1552734375,0.3861532175799633
MinMax,HDBSCAN,43,8,8,0.01,correlation,10,20,eom,,,0.6601060628890991,2549.38916015625,0.4422384069935969
MinMax,HDBSCAN,49,8,8,0.01,correlation,10,20,leaf,,,0.7106989622116089,3597.37060546875,0.4075490223781085
MinMax,HDBSCAN,25,8,8,0.01,correlation,30,15,eom,,,0.5580947399139404,1809.0533447265625,0.6260054636746548
MinMax,HDBSCAN,25,8,8,0.01,correlation,30,15,leaf,,,0.5580947399139404,1809.0533447265625,0.6260054636746548
MinMax,HDBSCAN,23,8,8,0.01,correlation,30,20,eom,,,0.5878724455833435,1955.7723388671875,0.5910007177600022
MinMax,HDBSCAN,24,8,8,0.01,correlation,30,20,leaf,,,0.570458710193634,1870.50341796875,0.6278962394714088
MinMax,HDBSCAN,60,8,8,0.01,euclidean,10,15,eom,,,0.6544483304023743,2499.728271484375,0.4304951913824686
MinMax,HDBSCAN,66,8,8,0.01,euclidean,10,15,leaf,,,0.6915767788887024,3229.98876953125,0.4050274595963293
MinMax,HDBSCAN,35,8,8,0.01,euclidean,10,20,eom,,,0.5774070024490356,1903.1121826171875,0.5644129996519592
MinMax,HDBSCAN,44,8,8,0.01,euclidean,10,20,leaf,,,0.666100263595581,3027.265869140625,0.423259423262421
MinMax,HDBSCAN,23,8,8,0.01,euclidean,30,15,eom,,,0.5386847257614136,1871.756591796875,0.7222789545145077
MinMax,HDBSCAN,26,8,8,0.01,euclidean,30,15,leaf,,,0.5707090497016907,2143.039794921875,0.6467915920951044
MinMax,HDBSCAN,23,8,8,0.01,euclidean,30,20,eom,,,0.534518301486969,2009.759765625,0.7174510043067797
MinMax,HDBSCAN,26,8,8,0.01,euclidean,30,20,leaf,,,0.5878654718399048,2331.046875,0.5919438414072876
MinMax,HDBSCAN,56,8,8,0.1,correlation,10,15,eom,,,0.6355850100517273,1741.5828857421875,0.48811310668063085
MinMax,HDBSCAN,59,8,8,0.1,correlation,10,15,leaf,,,0.6519492268562317,1969.020263671875,0.4866086320142037
MinMax,HDBSCAN,37,8,8,0.1,correlation,10,20,eom,,,0.6212770938873291,1437.050537109375,0.511234422204377
MinMax,HDBSCAN,42,8,8,0.1,correlation,10,20,leaf,,,0.6548982858657837,1901.1572265625,0.4504589432471776
MinMax,HDBSCAN,20,8,8,0.1,correlation,30,15,eom,,,0.46788403391838074,1036.392822265625,0.709021852217242
MinMax,HDBSCAN,23,8,8,0.1,correlation,30,15,leaf,,,0.5249202251434326,1069.4439697265625,0.6734289800106137
MinMax,HDBSCAN,20,8,8,0.1,correlation,30,20,eom,,,0.5305401086807251,1194.3690185546875,0.653867165706757
MinMax,HDBSCAN,20,8,8,0.1,correlation,30,20,leaf,,,0.5305401086807251,1194.3690185546875,0.653867165706757
MinMax,HDBSCAN,51,8,8,0.1,euclidean,10,15,eom,,,0.6276936531066895,1373.0455322265625,0.48004039656726555
MinMax,HDBSCAN,62,8,8,0.1,euclidean,10,15,leaf,,,0.6805302500724792,2325.329833984375,0.43701280923810815
MinMax,HDBSCAN,36,8,8,0.1,euclidean,10,20,eom,,,0.5735099911689758,1256.3902587890625,0.5802501740357212
MinMax,HDBSCAN,44,8,8,0.1,euclidean,10,20,leaf,,,0.6777851581573486,2154.092529296875,0.4258001573211709
MinMax,HDBSCAN,22,8,8,0.1,euclidean,30,15,eom,,,0.44523605704307556,1011.7098999023438,0.8142115004009959
MinMax,HDBSCAN,26,8,8,0.1,euclidean,30,15,leaf,,,0.55433589220047,1437.258544921875,0.6496499688658225
MinMax,HDBSCAN,20,8,8,0.1,euclidean,30,20,eom,,,0.4590417742729187,1076.7872314453125,0.7754913767230114
MinMax,HDBSCAN,24,8,8,0.1,euclidean,30,20,leaf,,,0.5780633687973022,1490.2130126953125,0.6453087724728859
MinMax,HDBSCAN,52,8,8,0.2,correlation,10,15,eom,,,0.6416140198707581,1399.6671142578125,0.5212519134164146
MinMax,HDBSCAN,54,8,8,0.2,correlation,10,15,leaf,,,0.6434694528579712,1405.03466796875,0.5088918255050662
MinMax,HDBSCAN,37,8,8,0.2,correlation,10,20,eom,,,0.6331997513771057,1277.825439453125,0.5205558173857909
MinMax,HDBSCAN,39,8,8,0.2,correlation,10,20,leaf,,,0.6589972376823425,1447.26025390625,0.49761339241072505
MinMax,HDBSCAN,11,8,8,0.2,correlation,30,15,eom,,,0.09801652282476425,354.9709777832031,0.7946350362391211
MinMax,HDBSCAN,21,8,8,0.2,correlation,30,15,leaf,,,0.5533708333969116,1167.2916259765625,0.6873410565567543
MinMax,HDBSCAN,10,8,8,0.2,correlation,30,20,eom,,,0.11267012357711792,379.05328369140625,0.7781831366988274
MinMax,HDBSCAN,19,8,8,0.2,correlation,30,20,leaf,,,0.5876659154891968,1272.944091796875,0.634559848598378
MinMax,HDBSCAN,12,8,8,0.2,euclidean,10,15,eom,,,0.34375137090682983,153.34561157226562,0.4808308399517404
MinMax,HDBSCAN,53,8,8,0.2,euclidean,10,15,leaf,,,0.6490341424942017,1529.9345703125,0.4856169465654671
MinMax,HDBSCAN,3,8,8,0.2,euclidean,10,20,eom,,,0.48572903871536255,877.9937744140625,0.6218667062755364
MinMax,HDBSCAN,36,8,8,0.2,euclidean,10,20,leaf,,,0.652259111404419,1560.0645751953125,0.48395877945152727
MinMax,HDBSCAN,3,8,8,0.2,euclidean,30,15,eom,,,0.48572903871536255,877.9937744140625,0.6218667062755364
MinMax,HDBSCAN,21,8,8,0.2,euclidean,30,15,leaf,,,0.561374306678772,1200.187744140625,0.6461472037644941
MinMax,HDBSCAN,3,8,8,0.2,euclidean,30,20,eom,,,0.48572903871536255,877.9937744140625,0.6218667062755364
MinMax,HDBSCAN,18,8,8,0.2,euclidean,30,20,leaf,,,0.5070813298225403,927.20068359375,0.703905603637899
MinMax,HDBSCAN,61,8,15,0.01,correlation,10,15,eom,,,0.6847111582756042,4436.69482421875,0.4301667596759158
MinMax,HDBSCAN,63,8,15,0.01,correlation,10,15,leaf,,,0.68702632188797,4555.6328125,0.4215822090372639
MinMax,HDBSCAN,37,8,15,0.01,correlation,10,20,eom,,,0.6467762589454651,3249.176025390625,0.4393212436806278
MinMax,HDBSCAN,38,8,15,0.01,correlation,10,20,leaf,,,0.6718148589134216,3644.0361328125,0.4361298290343087
MinMax,HDBSCAN,25,8,15,0.01,correlation,30,15,eom,,,0.5458260774612427,2342.19091796875,0.6351930137235658
MinMax,HDBSCAN,25,8,15,0.01,correlation,30,15,leaf,,,0.5458260774612427,2342.19091796875,0.6351930137235658
MinMax,HDBSCAN,21,8,15,0.01,correlation,30,20,eom,,,0.5025124549865723,1970.4033203125,0.7320359915522655
MinMax,HDBSCAN,23,8,15,0.01,correlation,30,20,leaf,,,0.5432968735694885,2175.30078125,0.63777349584499
MinMax,HDBSCAN,54,8,15,0.01,euclidean,10,15,eom,,,0.6784786581993103,3966.9541015625,0.428485087149112
MinMax,HDBSCAN,61,8,15,0.01,euclidean,10,15,leaf,,,0.7155711650848389,4960.271484375,0.39266797350719235
MinMax,HDBSCAN,41,8,15,0.01,euclidean,10,20,eom,,,0.632232666015625,2432.280517578125,0.48315512251544696
MinMax,HDBSCAN,44,8,15,0.01,euclidean,10,20,leaf,,,0.689221203327179,3528.83251953125,0.45183547098169397
MinMax,HDBSCAN,21,8,15,0.01,euclidean,30,15,eom,,,0.5020455121994019,1601.876953125,0.6840569406130637
MinMax,HDBSCAN,25,8,15,0.01,euclidean,30,15,leaf,,,0.5388832688331604,1917.9188232421875,0.6795481968698622
MinMax,HDBSCAN,11,8,15,0.01,euclidean,30,20,eom,,,0.23445382714271545,762.87353515625,0.7244467721490742
MinMax,HDBSCAN,22,8,15,0.01,euclidean,30,20,leaf,,,0.6137713193893433,2683.753662109375,0.5448293609283893
MinMax,HDBSCAN,49,8,15,0.1,correlation,10,15,eom,,,0.5995473265647888,1741.9312744140625,0.46923001832899564
MinMax,HDBSCAN,52,8,15,0.1,correlation,10,15,leaf,,,0.6300667524337769,1919.0709228515625,0.4335649775600333
MinMax,HDBSCAN,33,8,15,0.1,correlation,10,20,eom,,,0.6021885871887207,1778.9793701171875,0.5076288827516955
MinMax,HDBSCAN,35,8,15,0.1,correlation,10,20,leaf,,,0.6309178471565247,2056.4521484375,0.49921731689865334
MinMax,HDBSCAN,22,8,15,0.1,correlation,30,15,eom,,,0.5258305668830872,1561.00732421875,0.649449529182294
MinMax,HDBSCAN,22,8,15,0.1,correlation,30,15,leaf,,,0.5258305668830872,1561.00732421875,0.649449529182294
MinMax,HDBSCAN,15,8,15,0.1,correlation,30,20,eom,,,0.49704983830451965,1350.009765625,0.6502356369579997
MinMax,HDBSCAN,18,8,15,0.1,correlation,30,20,leaf,,,0.5553576350212097,1745.771728515625,0.6323945367320628
MinMax,HDBSCAN,51,8,15,0.1,euclidean,10,15,eom,,,0.6345930695533752,1928.756591796875,0.45963879325707585
MinMax,HDBSCAN,58,8,15,0.1,euclidean,10,15,leaf,,,0.6845377087593079,2950.824951171875,0.4288598252141503
MinMax,HDBSCAN,31,8,15,0.1,euclidean,10,20,eom,,,0.5553079843521118,795.0740356445312,0.5374622695597672
MinMax,HDBSCAN,38,8,15,0.1,euclidean,10,20,leaf,,,0.6610569953918457,2201.89697265625,0.4564352406644075
MinMax,HDBSCAN,19,8,15,0.1,euclidean,30,15,eom,,,0.42735978960990906,853.2655639648438,0.8251159835321948
MinMax,HDBSCAN,24,8,15,0.1,euclidean,30,15,leaf,,,0.5066660642623901,1379.2471923828125,0.6993591510678124
MinMax,HDBSCAN,11,8,15,0.1,euclidean,30,20,eom,,,0.2515895962715149,635.5687255859375,0.7573172092536403
MinMax,HDBSCAN,19,8,15,0.1,euclidean,30,20,leaf,,,0.5524836182594299,1542.34375,0.6672286826710948
MinMax,HDBSCAN,48,8,15,0.2,correlation,10,15,eom,,,0.6280292272567749,1599.2059326171875,0.4785268494486943
MinMax,HDBSCAN,50,8,15,0.2,correlation,10,15,leaf,,,0.6520397067070007,1880.2750244140625,0.4763201743748953
MinMax,HDBSCAN,30,8,15,0.2,correlation,10,20,eom,,,0.5726828575134277,1146.8458251953125,0.5334567774947327
MinMax,HDBSCAN,30,8,15,0.2,correlation,10,20,leaf,,,0.5726828575134277,1146.8458251953125,0.5334567774947327
MinMax,HDBSCAN,8,8,15,0.2,correlation,30,15,eom,,,0.21986955404281616,386.70703125,0.7479474222451346
MinMax,HDBSCAN,17,8,15,0.2,correlation,30,15,leaf,,,0.485086053609848,1032.5360107421875,0.7199312037412153
MinMax,HDBSCAN,8,8,15,0.2,correlation,30,20,eom,,,0.2144748717546463,367.2821350097656,0.7252270963103566
MinMax,HDBSCAN,14,8,15,0.2,correlation,30,20,leaf,,,0.4990447461605072,1136.174072265625,0.7295949356278211
MinMax,HDBSCAN,45,8,15,0.2,euclidean,10,15,eom,,,0.6107596158981323,1367.3558349609375,0.5323414029343071
MinMax,HDBSCAN,49,8,15,0.2,euclidean,10,15,leaf,,,0.6516473293304443,1794.9639892578125,0.4940295790701036
MinMax,HDBSCAN,8,8,15,0.2,euclidean,10,20,eom,,,0.036957886070013046,249.408203125,0.9078344356006379
MinMax,HDBSCAN,33,8,15,0.2,euclidean,10,20,leaf,,,0.6565314531326294,1521.130126953125,0.46865818356297423
MinMax,HDBSCAN,7,8,15,0.2,euclidean,30,15,eom,,,0.11628865450620651,321.9059753417969,0.8578761789864477
MinMax,HDBSCAN,20,8,15,0.2,euclidean,30,15,leaf,,,0.5022144913673401,953.4705810546875,0.7405296478256006
MinMax,HDBSCAN,4,8,15,0.2,euclidean,30,20,eom,,,0.391775518655777,413.54632568359375,0.7709956103176046
MinMax,HDBSCAN,13,8,15,0.2,euclidean,30,20,leaf,,,0.38847479224205017,551.0242309570312,0.8657567162635638
MinMax,HDBSCAN,49,8,30,0.01,correlation,10,15,eom,,,0.6649503111839294,4197.45263671875,0.4123261918898685
MinMax,HDBSCAN,56,8,30,0.01,correlation,10,15,leaf,,,0.712039589881897,5843.388671875,0.4046926326955075
MinMax,HDBSCAN,35,8,30,0.01,correlation,10,20,eom,,,0.6362480521202087,2944.208740234375,0.46563051400097816
MinMax,HDBSCAN,36,8,30,0.01,correlation,10,20,leaf,,,0.6636865139007568,3608.22607421875,0.4375446506501245
MinMax,HDBSCAN,25,8,30,0.01,correlation,30,15,eom,,,0.5861838459968567,2556.746826171875,0.5778765015178156
MinMax,HDBSCAN,26,8,30,0.01,correlation,30,15,leaf,,,0.5922678709030151,2788.209716796875,0.5759732937628942
MinMax,HDBSCAN,20,8,30,0.01,correlation,30,20,eom,,,0.5458149313926697,1852.50341796875,0.5975686328158305
MinMax,HDBSCAN,23,8,30,0.01,correlation,30,20,leaf,,,0.5867197513580322,2291.75439453125,0.5679776164883886
MinMax,HDBSCAN,44,8,30,0.01,euclidean,10,15,eom,,,0.6162384152412415,1475.84033203125,0.5056499161178932
MinMax,HDBSCAN,54,8,30,0.01,euclidean,10,15,leaf,,,0.6697871685028076,3717.34912109375,0.44207209703792044
MinMax,HDBSCAN,5,8,30,0.01,euclidean,10,20,eom,,,0.3515646159648895,415.3981018066406,0.6363815688900314
MinMax,HDBSCAN,36,8,30,0.01,euclidean,10,20,leaf,,,0.6543388962745667,3012.603759765625,0.466872778948331
MinMax,HDBSCAN,5,8,30,0.01,euclidean,30,15,eom,,,0.3515646159648895,415.3981018066406,0.6363815688900314
MinMax,HDBSCAN,27,8,30,0.01,euclidean,30,15,leaf,,,0.5756458044052124,2463.8046875,0.6030031221778374
MinMax,HDBSCAN,5,8,30,0.01,euclidean,30,20,eom,,,0.3515646159648895,415.3981018066406,0.6363815688900314
MinMax,HDBSCAN,24,8,30,0.01,euclidean,30,20,leaf,,,0.5939985513687134,2324.805419921875,0.5627162043556407
MinMax,HDBSCAN,45,8,30,0.1,correlation,10,15,eom,,,0.6406755447387695,2547.0478515625,0.45053373950684145
MinMax,HDBSCAN,49,8,30,0.1,correlation,10,15,leaf,,,0.6707780957221985,3027.780029296875,0.4309434071577395
MinMax,HDBSCAN,31,8,30,0.1,correlation,10,20,eom,,,0.5887625217437744,1516.577880859375,0.4796856852002426
MinMax,HDBSCAN,34,8,30,0.1,correlation,10,20,leaf,,,0.6251718401908875,2064.83251953125,0.4680962563828949
MinMax,HDBSCAN,20,8,30,0.1,correlation,30,15,eom,,,0.4923135042190552,1420.715576171875,0.7252680797231961
MinMax,HDBSCAN,20,8,30,0.1,correlation,30,15,leaf,,,0.4923135042190552,1420.715576171875,0.7252680797231961
MinMax,HDBSCAN,17,8,30,0.1,correlation,30,20,eom,,,0.538349449634552,1520.09814453125,0.6371906855715883
MinMax,HDBSCAN,18,8,30,0.1,correlation,30,20,leaf,,,0.5432150959968567,1604.5286865234375,0.6434095280113691
MinMax,HDBSCAN,37,8,30,0.1,euclidean,10,15,eom,,,0.5330722332000732,779.842529296875,0.5569963389215514
MinMax,HDBSCAN,47,8,30,0.1,euclidean,10,15,leaf,,,0.6589456796646118,2295.375,0.4528653282773003
MinMax,HDBSCAN,3,8,30,0.1,euclidean,10,20,eom,,,0.2356942892074585,295.0029296875,0.8253560045269479
MinMax,HDBSCAN,35,8,30,0.1,euclidean,10,20,leaf,,,0.6699261665344238,2035.777099609375,0.4564419229992677
MinMax,HDBSCAN,3,8,30,0.1,euclidean,30,15,eom,,,0.2373197078704834,296.87811279296875,0.8091098406451381
MinMax,HDBSCAN,21,8,30,0.1,euclidean,30,15,leaf,,,0.472647488117218,995.6321411132812,0.6971103848429155
MinMax,HDBSCAN,3,8,30,0.1,euclidean,30,20,eom,,,0.2356942892074585,295.0029296875,0.8253560045269479
MinMax,HDBSCAN,17,8,30,0.1,euclidean,30,20,leaf,,,0.507456362247467,1204.2049560546875,0.7079349558715788
MinMax,HDBSCAN,39,8,30,0.2,correlation,10,15,eom,,,0.538848340511322,1058.96142578125,0.5640784157245664
MinMax,HDBSCAN,43,8,30,0.2,correlation,10,15,leaf,,,0.5892589688301086,1310.3292236328125,0.5174604534675281
MinMax,HDBSCAN,2,8,30,0.2,correlation,10,20,eom,,,0.48209962248802185,126.93592834472656,0.40285798665465683
MinMax,HDBSCAN,30,8,30,0.2,correlation,10,20,leaf,,,0.5735459327697754,1263.45166015625,0.6118860113427957
MinMax,HDBSCAN,20,8,30,0.2,correlation,30,15,eom,,,0.45687851309776306,901.6027221679688,0.7824031874045027
MinMax,HDBSCAN,21,8,30,0.2,correlation,30,15,leaf,,,0.47131505608558655,927.0940551757812,0.7998197052279272
MinMax,HDBSCAN,16,8,30,0.2,correlation,30,20,eom,,,0.4559030830860138,826.4612426757812,0.8059614783839518
MinMax,HDBSCAN,17,8,30,0.2,correlation,30,20,leaf,,,0.47946006059646606,823.4635620117188,0.7929987240093134
MinMax,HDBSCAN,3,8,30,0.2,euclidean,10,15,eom,,,0.2159005105495453,264.9862060546875,0.8838459725136355
MinMax,HDBSCAN,43,8,30,0.2,euclidean,10,15,leaf,,,0.6306160092353821,1328.1873779296875,0.5189789351937879
MinMax,HDBSCAN,3,8,30,0.2,euclidean,10,20,eom,,,0.2159005105495453,264.9862060546875,0.8838459725136355
MinMax,HDBSCAN,31,8,30,0.2,euclidean,10,20,leaf,,,0.648358941078186,1356.13134765625,0.5124792091945414
MinMax,HDBSCAN,3,8,30,0.2,euclidean,30,15,eom,,,0.2159005105495453,264.9862060546875,0.8838459725136355
MinMax,HDBSCAN,19,8,30,0.2,euclidean,30,15,leaf,,,0.5335263013839722,932.092529296875,0.6983233902686612
MinMax,HDBSCAN,3,8,30,0.2,euclidean,30,20,eom,,,0.2159005105495453,264.9862060546875,0.8838459725136355
MinMax,HDBSCAN,16,8,30,0.2,euclidean,30,20,leaf,,,0.4801214337348938,851.11962890625,0.7536139370801156
MinMax,HDBSCAN,63,10,8,0.01,correlation,10,15,eom,,,0.7071472406387329,4569.61767578125,0.40691608757193515
MinMax,HDBSCAN,67,10,8,0.01,correlation,10,15,leaf,,,0.7256296277046204,5086.11962890625,0.3905760127866973
MinMax,HDBSCAN,41,10,8,0.01,correlation,10,20,eom,,,0.6373331546783447,2089.818603515625,0.42247095377355504
MinMax,HDBSCAN,51,10,8,0.01,correlation,10,20,leaf,,,0.7416054606437683,4297.45947265625,0.37027513028288406
MinMax,HDBSCAN,24,10,8,0.01,correlation,30,15,eom,,,0.5711936950683594,1958.235107421875,0.5623341222857975
MinMax,HDBSCAN,25,10,8,0.01,correlation,30,15,leaf,,,0.5647257566452026,1910.8961181640625,0.5760107309227532
MinMax,HDBSCAN,21,10,8,0.01,correlation,30,20,eom,,,0.5671588778495789,2022.8377685546875,0.5668657829092053
MinMax,HDBSCAN,22,10,8,0.01,correlation,30,20,leaf,,,0.5717031955718994,2011.783447265625,0.5617794376703786
MinMax,HDBSCAN,59,10,8,0.01,euclidean,10,15,eom,,,0.681179940700531,2850.077392578125,0.3968738167415298
MinMax,HDBSCAN,66,10,8,0.01,euclidean,10,15,leaf,,,0.7012359499931335,3833.651611328125,0.3754345757228898
MinMax,HDBSCAN,37,10,8,0.01,euclidean,10,20,eom,,,0.6574354767799377,2356.234130859375,0.4602430418859517
MinMax,HDBSCAN,43,10,8,0.01,euclidean,10,20,leaf,,,0.6970058679580688,3264.868408203125,0.41560416850917886
MinMax,HDBSCAN,21,10,8,0.01,euclidean,30,15,eom,,,0.48730000853538513,1612.990234375,0.6947634329825736
MinMax,HDBSCAN,25,10,8,0.01,euclidean,30,15,leaf,,,0.6016836166381836,2553.959228515625,0.5732192548826213
MinMax,HDBSCAN,21,10,8,0.01,euclidean,30,20,eom,,,0.5102657079696655,1753.286376953125,0.6577553197536359
MinMax,HDBSCAN,24,10,8,0.01,euclidean,30,20,leaf,,,0.5987973809242249,2335.572265625,0.5848895280725127
MinMax,HDBSCAN,56,10,8,0.1,correlation,10,15,eom,,,0.6871048808097839,2499.561279296875,0.43777076070217674
MinMax,HDBSCAN,59,10,8,0.1,correlation,10,15,leaf,,,0.6847716569900513,2592.105712890625,0.43437196684051105
MinMax,HDBSCAN,38,10,8,0.1,correlation,10,20,eom,,,0.6133443117141724,1373.36083984375,0.4772294987538205
MinMax,HDBSCAN,43,10,8,0.1,correlation,10,20,leaf,,,0.6677438616752625,1585.324951171875,0.42418391004138695
MinMax,HDBSCAN,23,10,8,0.1,correlation,30,15,eom,,,0.544900119304657,1262.728515625,0.6395512457189597
MinMax,HDBSCAN,25,10,8,0.1,correlation,30,15,leaf,,,0.5591843724250793,1274.5938720703125,0.6041118129977362
MinMax,HDBSCAN,21,10,8,0.1,correlation,30,20,eom,,,0.572587251663208,1371.319580078125,0.5845142173804545
MinMax,HDBSCAN,22,10,8,0.1,correlation,30,20,leaf,,,0.578042209148407,1351.990234375,0.5785802068860822
MinMax,HDBSCAN,50,10,8,0.1,euclidean,10,15,eom,,,0.6337665915489197,1517.1385498046875,0.4504675360021381
MinMax,HDBSCAN,61,10,8,0.1,euclidean,10,15,leaf,,,0.6798766851425171,2787.297119140625,0.40958629853621964
MinMax,HDBSCAN,36,10,8,0.1,euclidean,10,20,eom,,,0.6273510456085205,1536.4508056640625,0.4723753102400571
MinMax,HDBSCAN,39,10,8,0.1,euclidean,10,20,leaf,,,0.6481047868728638,1922.3463134765625,0.4547821147055902
MinMax,HDBSCAN,5,10,8,0.1,euclidean,30,15,eom,,,0.3900110721588135,549.0226440429688,0.6304619648120976
MinMax,HDBSCAN,23,10,8,0.1,euclidean,30,15,leaf,,,0.5304549932479858,1340.3138427734375,0.6962226623939477
MinMax,HDBSCAN,5,10,8,0.1,euclidean,30,20,eom,,,0.3900110721588135,549.022705078125,0.6304619648120976
MinMax,HDBSCAN,24,10,8,0.1,euclidean,30,20,leaf,,,0.557015061378479,1611.74755859375,0.6626415421124255
MinMax,HDBSCAN,55,10,8,0.2,correlation,10,15,eom,,,0.6375747919082642,1138.9849853515625,0.4890661898856501
MinMax,HDBSCAN,60,10,8,0.2,correlation,10,15,leaf,,,0.6493662595748901,1521.925537109375,0.4669545636690627
MinMax,HDBSCAN,37,10,8,0.2,correlation,10,20,eom,,,0.5911238789558411,1063.74853515625,0.5401870707955282
MinMax,HDBSCAN,40,10,8,0.2,correlation,10,20,leaf,,,0.6173317432403564,1133.3719482421875,0.49104763493920844
MinMax,HDBSCAN,11,10,8,0.2,correlation,30,15,eom,,,0.2491910606622696,409.5829772949219,0.7194591323812625
MinMax,HDBSCAN,20,10,8,0.2,correlation,30,15,leaf,,,0.5108696222305298,980.2279663085938,0.6930030823181853
MinMax,HDBSCAN,19,10,8,0.2,correlation,30,20,eom,,,0.5252887606620789,1068.6170654296875,0.6577364383300466
MinMax,HDBSCAN,19,10,8,0.2,correlation,30,20,leaf,,,0.5252887606620789,1068.6170654296875,0.6577364383300466
MinMax,HDBSCAN,55,10,8,0.2,euclidean,10,15,eom,,,0.6357467174530029,1427.77978515625,0.48386455976216813
MinMax,HDBSCAN,57,10,8,0.2,euclidean,10,15,leaf,,,0.6386703848838806,1507.88232421875,0.47907162468852144
MinMax,HDBSCAN,3,10,8,0.2,euclidean,10,20,eom,,,0.4515165388584137,707.7710571289062,0.6633265602671649
MinMax,HDBSCAN,36,10,8,0.2,euclidean,10,20,leaf,,,0.6271284222602844,1327.5076904296875,0.4788284731933813
MinMax,HDBSCAN,4,10,8,0.2,euclidean,30,15,eom,,,0.4227670133113861,505.6517333984375,0.6374764357778377
MinMax,HDBSCAN,22,10,8,0.2,euclidean,30,15,leaf,,,0.5667058825492859,1029.304443359375,0.6352586720701107
MinMax,HDBSCAN,3,10,8,0.2,euclidean,30,20,eom,,,0.4515165388584137,707.7710571289062,0.6633265602671649
MinMax,HDBSCAN,19,10,8,0.2,euclidean,30,20,leaf,,,0.5607635974884033,1088.83740234375,0.6876644314080893
MinMax,HDBSCAN,57,10,15,0.01,correlation,10,15,eom,,,0.6342810392379761,2777.562255859375,0.4380842488169169
MinMax,HDBSCAN,61,10,15,0.01,correlation,10,15,leaf,,,0.6812289357185364,4488.435546875,0.41258347344624374
MinMax,HDBSCAN,36,10,15,0.01,correlation,10,20,eom,,,0.6441369652748108,3170.711181640625,0.4197644761174671
MinMax,HDBSCAN,38,10,15,0.01,correlation,10,20,leaf,,,0.693866491317749,4658.92724609375,0.3947268842989629
MinMax,HDBSCAN,23,10,15,0.01,correlation,30,15,eom,,,0.4799177944660187,1916.820556640625,0.7487307794609415
MinMax,HDBSCAN,26,10,15,0.01,correlation,30,15,leaf,,,0.5328051447868347,2271.62158203125,0.6433350379322889
MinMax,HDBSCAN,10,10,15,0.01,correlation,30,20,eom,,,0.26231884956359863,373.4700927734375,0.629566560009857
